Mã trường,Trường đào tạo,Ngành,Nhóm ngành,Mã ngành,Tên ngành,Tổ hợp môn,Điểm chuẩn,Ghi chú,Loại điểm
KHA,Đại Học Kinh Tế Quốc Dân,Quản lý đất đai,Tài nguyên - Môi trường,7850103,Quản lý đất đai,D07,26.85,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EBBA,Quản trị kinh doanh (E-BBA),A00,27.01,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EBBA,Quản trị kinh doanh (E-BBA),A01,27.01,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EBBA,Quản trị kinh doanh (E-BBA),D01,27.01,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EBBA,Quản trị kinh doanh (E-BBA),D07,27.01,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,A01,36.25,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,D01,36.25,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,D07,36.25,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP01,Khởi nghiệp và phát triển kinh doanh (BBAE)/ngành QTKD,D09,36.25,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Bảo hiểm,Tài chính - Ngân hàng - Bảo hiểm,EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),A00,26.57,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Bảo hiểm,Tài chính - Ngân hàng - Bảo hiểm,EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),A01,26.57,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Bảo hiểm,Tài chính - Ngân hàng - Bảo hiểm,EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),D01,26.57,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Bảo hiểm,Tài chính - Ngân hàng - Bảo hiểm,EP02,Định phí Bảo hiểm & Quản trị rủi ro (Actuary),D07,26.57,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),A00,26.97,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),A01,26.97,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),D01,26.97,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP03,Khoa học dữ liệu trong Kinh tế & Kinh doanh (DSEB),D07,26.97,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kế toán,Kế toán - Kiểm toán,EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),A00,27.2,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kế toán,Kế toán - Kiểm toán,EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),A01,27.2,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kế toán,Kế toán - Kiểm toán,EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),D01,27.2,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kế toán,Kế toán - Kiểm toán,EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),D07,27.2,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP05,Kinh doanh số (E-BDB)/ngành QTKD,A00,27.0,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP05,Kinh doanh số (E-BDB)/ngành QTKD,A01,27.0,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP05,Kinh doanh số (E-BDB)/ngành QTKD,D01,27.0,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,EP05,Kinh doanh số (E-BDB)/ngành QTKD,D07,27.0,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Phân tích kinh doanh, tài chính",Kinh tế - Quản trị kinh doanh - Thương Mại,EP06,Phân tích kinh doanh (BA)/ngành QTKD,A00,27.48,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Phân tích kinh doanh, tài chính",Kinh tế - Quản trị kinh doanh - Thương Mại,EP06,Phân tích kinh doanh (BA)/ngành QTKD,A01,27.48,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Phân tích kinh doanh, tài chính",Kinh tế - Quản trị kinh doanh - Thương Mại,EP06,Phân tích kinh doanh (BA)/ngành QTKD,D01,27.48,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Phân tích kinh doanh, tài chính",Kinh tế - Quản trị kinh doanh - Thương Mại,EP06,Phân tích kinh doanh (BA)/ngành QTKD,D07,27.48,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP07,Quản trị điều hành thông minh (E-SOM)/ngành QTKD,A01,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP07,Quản trị điều hành thông minh (E-SOM)/ngành QTKD,D01,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP07,Quản trị điều hành thông minh (E-SOM)/ngành QTKD,D07,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP07,Quản trị điều hành thông minh (E-SOM)/ngành QTKD,D10,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP08,Quản trị chất lượng và Đổi mới (E-MQI)/ngành QTKD,A01,26.86,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP08,Quản trị chất lượng và Đổi mới (E-MQI)/ngành QTKD,D01,26.86,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP08,Quản trị chất lượng và Đổi mới (E-MQI)/ngành QTKD,D07,26.86,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP08,Quản trị chất lượng và Đổi mới (E-MQI)/ngành QTKD,D10,26.86,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,EP09,Công nghệ tài chính (BFT)/ngành TC-NH,A00,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,EP09,Công nghệ tài chính (BFT)/ngành TC-NH,A01,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,EP09,Công nghệ tài chính (BFT)/ngành TC-NH,D01,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Công nghệ tài chính,Tài chính - Ngân hàng - Bảo hiểm,EP09,Công nghệ tài chính (BFT)/ngành TC-NH,D07,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,EP10,Tài chính và Đầu tư (BFI)/ngành TC-NH,A01,36.36,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,EP10,Tài chính và Đầu tư (BFI)/ngành TC-NH,D01,36.36,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,EP10,Tài chính và Đầu tư (BFI)/ngành TC-NH,D07,36.36,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Tài chính - Ngân hàng,Tài chính - Ngân hàng - Bảo hiểm,EP10,Tài chính và Đầu tư (BFI)/ngành TC-NH,D10,36.36,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,EP11,Quản trị khách sạn quốc tế (IHME),A01,35.65,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,EP11,Quản trị khách sạn quốc tế (IHME),D01,35.65,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,EP11,Quản trị khách sạn quốc tế (IHME),D09,35.65,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,EP11,Quản trị khách sạn quốc tế (IHME),D10,35.65,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kiểm toán,Kế toán - Kiểm toán,EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),A00,27.45,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kiểm toán,Kế toán - Kiểm toán,EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),A01,27.45,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kiểm toán,Kế toán - Kiểm toán,EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),D01,27.45,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kiểm toán,Kế toán - Kiểm toán,EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),D07,27.45,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,EP13,Kinh tế tài chính (FE)/ngành Kinh tế,A00,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,EP13,Kinh tế tài chính (FE)/ngành Kinh tế,A01,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,EP13,Kinh tế tài chính (FE)/ngành Kinh tế,D01,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Kinh tế,Kinh tế - Quản trị kinh doanh - Thương Mại,EP13,Kinh tế tài chính (FE)/ngành Kinh tế,D07,26.96,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Logistics và chuỗi cung ứng,Kinh tế - Quản trị kinh doanh - Thương Mại,EP14,Logistics và Quản lý CCU tích hợp chứng chỉ Logistic quốc tế (LSIC),A01,36.42,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Logistics và chuỗi cung ứng,Kinh tế - Quản trị kinh doanh - Thương Mại,EP14,Logistics và Quản lý CCU tích hợp chứng chỉ Logistic quốc tế (LSIC),D01,36.42,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Logistics và chuỗi cung ứng,Kinh tế - Quản trị kinh doanh - Thương Mại,EP14,Logistics và Quản lý CCU tích hợp chứng chỉ Logistic quốc tế (LSIC),D07,36.42,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Logistics và chuỗi cung ứng,Kinh tế - Quản trị kinh doanh - Thương Mại,EP14,Logistics và Quản lý CCU tích hợp chứng chỉ Logistic quốc tế (LSIC),D10,36.42,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP15,Khoa học dữ liệu,A00,35.46,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP15,Khoa học dữ liệu,A01,35.46,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP15,Khoa học dữ liệu,D01,35.46,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP15,Khoa học dữ liệu,D07,35.46,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP16,Trí tuệ nhân tạo,A00,34.5,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP16,Trí tuệ nhân tạo,A01,34.5,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP16,Trí tuệ nhân tạo,D01,34.5,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Trí tuệ nhân tạo,Công nghệ thông tin - Tin học,EP16,Trí tuệ nhân tạo,D07,34.5,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,EP17,Kỹ thuật phần mềm,A00,34.06,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,EP17,Kỹ thuật phần mềm,A01,34.06,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,EP17,Kỹ thuật phần mềm,D01,34.06,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,EP17,Kỹ thuật phần mềm,D07,34.06,Môn Toán hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP18,Quản trị giải trí và sự kiện,A01,36.55,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP18,Quản trị giải trí và sự kiện,D01,36.55,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP18,Quản trị giải trí và sự kiện,D09,36.55,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,EP18,Quản trị giải trí và sự kiện,D10,36.55,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,EPMP,Quản lý công và Chính sách (E-PMP)/ngành Kinh tế,A00,26.7,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,EPMP,Quản lý công và Chính sách (E-PMP)/ngành Kinh tế,A01,26.7,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,EPMP,Quản lý công và Chính sách (E-PMP)/ngành Kinh tế,D01,26.7,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý công, nhà nước",Văn hóa - Chính trị - Khoa học Xã hội,EPMP,Quản lý công và Chính sách (E-PMP)/ngành Kinh tế,D07,26.7,,THPTQG
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,POHE1,Quản trị khách sạn,A01,35.8,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,POHE1,Quản trị khách sạn,D01,35.8,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,POHE1,Quản trị khách sạn,D07,35.8,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị khách sạn,Du lịch-Khách sạn,POHE1,Quản trị khách sạn,D09,35.8,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,POHE2,Quản trị lữ hành,A01,35.75,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,POHE2,Quản trị lữ hành,D01,35.75,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,POHE2,Quản trị lữ hành,D07,35.75,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị dịch vụ du lịch và lữ hành,Du lịch-Khách sạn,POHE2,Quản trị lữ hành,D09,35.75,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,POHE3,Truyền thông Marketing,A01,37.49,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,POHE3,Truyền thông Marketing,D01,37.49,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,POHE3,Truyền thông Marketing,D07,37.49,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,POHE3,Truyền thông Marketing,D09,37.49,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Luật kinh doanh,Luật - Tòa án,POHE4,Luật kinh doanh,A01,35.26,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Luật kinh doanh,Luật - Tòa án,POHE4,Luật kinh doanh,D01,35.26,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Luật kinh doanh,Luật - Tòa án,POHE4,Luật kinh doanh,D07,35.26,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Luật kinh doanh,Luật - Tòa án,POHE4,Luật kinh doanh,D09,35.26,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,POHE5,Quản trị kinh doanh thương mại,A01,36.59,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,POHE5,Quản trị kinh doanh thương mại,D01,36.59,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,POHE5,Quản trị kinh doanh thương mại,D07,36.59,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,Quản trị kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,POHE5,Quản trị kinh doanh thương mại,D09,36.59,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,POHE6,Quản lý thị trường,A01,35.88,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,POHE6,Quản lý thị trường,D01,35.88,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
KHA,Đại Học Kinh Tế Quốc Dân,"Quản lý, quản trị",Kinh tế - Quản trị kinh doanh - Thương Mại,POHE6,Quản lý thị trường,D07,35.88,Môn Tiếng Anh hệ số 2,THPTQG - Thang 40
